datetime,carbon_intensity_avg,power_production_coal_avg,power_production_oil_avg,power_production_gas_avg,power_production_biomass_avg,power_production_unknown_avg,power_production_nuclear_avg,power_production_solar_avg,power_production_wind_avg,power_production_hydro_avg
2022-11-02 04:00:00,327.55,2.0,,10856.67,381.25,0.0,1124.5,0.0,4397.58,1524.17
2022-11-02 05:00:00,319.8,2.75,,9891.83,373.33,0.0,1126.0,0.0,4398.08,1236.33
2022-11-02 06:00:00,324.95,2.5,,9442.33,367.5,0.0,1124.58,0.0,4009.5,1002.0
2022-11-02 07:00:00,322.48,2.75,,9270.5,365.0,0.0,1125.5,0.0,4682.25,844.75
2022-11-02 08:00:00,313.08,3.5,,8116.33,367.0,0.0,1126.0,0.0,4743.67,797.0
2022-11-02 09:00:00,323.8,3.5,,8357.5,367.08,0.0,1127.17,0.0,4428.17,770.33
2022-11-02 10:00:00,319.5,3.83,,8059.25,369.58,0.0,1128.33,0.0,4504.17,771.75
2022-11-02 11:00:00,316.01,3.83,,7956.83,377.92,0.0,1128.5,0.0,4510.33,818.42
2022-11-02 12:00:00,321.11,4.17,,8768.17,384.0,0.0,1128.0,0.0,4303.17,1101.92
2022-11-02 13:00:00,312.53,4.33,,9622.58,387.67,0.0,1128.92,0.0,4500.58,1596.08
2022-11-02 14:00:00,306.21,4.17,,10168.25,391.58,0.0,1128.67,513.42,4422.17,1960.42
2022-11-02 15:00:00,277.96,4.25,,9975.42,389.25,0.0,1129.17,3998.42,4340.83,1391.5
2022-11-02 16:00:00,241.19,5.17,,9250.42,387.92,0.0,1128.75,8097.33,4251.08,865.33
2022-11-02 17:00:00,215.47,5.67,,8576.5,383.08,0.0,1127.83,9864.67,4866.08,754.08
2022-11-02 18:00:00,209.4,6.08,,8006.83,389.92,0.0,1128.17,9636.67,4982.08,652.25
2022-11-02 19:00:00,209.66,6.0,,7874.67,388.5,0.0,1128.08,9166.25,4815.5,603.75
2022-11-02 20:00:00,211.45,6.75,,7733.75,389.25,0.0,1127.58,8522.08,4695.75,608.92
2022-11-02 21:00:00,207.25,6.5,,7286.25,389.83,0.0,1127.33,8285.92,4529.25,625.33
2022-11-02 22:00:00,213.39,7.5,,7463.58,380.75,0.0,1127.42,7988.33,4460.92,690.17
2022-11-02 23:00:00,251.61,8.33,,8460.33,388.83,0.0,1128.5,5256.67,4224.67,863.92
2022-11-03 00:00:00,303.84,8.08,,9635.67,387.42,0.0,1128.67,1158.42,3575.25,1898.25
2022-11-03 01:00:00,324.01,7.25,,11001.0,390.25,0.0,1128.25,59.67,3392.58,2438.83
2022-11-03 02:00:00,334.11,7.33,,11365.83,390.25,0.0,1127.5,59.75,3425.42,2015.17
2022-11-03 03:00:00,335.63,7.0,,11113.67,389.67,0.0,1127.25,59.08,3287.0,1890.75
2022-11-03 04:00:00,339.38,7.0,,11028.75,387.42,0.0,1127.58,32.17,3166.92,1933.67
2022-11-03 05:00:00,349.89,6.5,,10845.67,393.5,0.0,1127.67,0.0,3100.08,1530.83
2022-11-03 06:00:00,355.08,6.92,,9981.25,388.25,0.0,1127.17,0.0,3020.0,1103.58
2022-11-03 07:00:00,345.19,8.67,,8968.58,386.92,0.0,1127.33,0.0,3198.92,1000.42
2022-11-03 08:00:00,345.95,7.25,,9200.67,388.67,0.0,1126.83,0.0,3263.92,879.0
2022-11-03 09:00:00,334.09,8.0,,9119.83,389.75,0.0,1128.17,0.0,4017.25,831.58
2022-11-03 10:00:00,328.86,8.42,,9180.5,391.17,0.0,1129.08,0.0,4368.17,829.0
2022-11-03 11:00:00,327.66,8.42,,8961.0,392.17,0.0,1128.83,0.0,4261.83,827.67
2022-11-03 12:00:00,322.27,7.58,,10007.33,388.5,0.0,1128.83,0.0,4308.25,1407.67
2022-11-03 13:00:00,320.59,7.08,,11208.08,390.83,0.0,1129.17,0.0,4188.0,1742.33
2022-11-03 14:00:00,319.2,7.0,,11789.92,387.83,0.0,1129.58,542.92,4022.67,1886.33
2022-11-03 15:00:00,278.61,6.25,,10374.58,386.5,0.0,1129.83,4023.25,4290.92,1526.33
2022-11-03 16:00:00,238.5,6.5,,8991.0,381.92,0.0,1128.75,7144.75,4704.83,854.25
2022-11-03 17:00:00,206.63,7.17,,7563.08,382.42,0.0,1128.33,9195.17,4932.33,534.33
2022-11-03 18:00:00,205.95,6.83,,7741.0,388.5,0.0,1128.83,9656.33,5123.08,303.08
2022-11-03 19:00:00,206.63,7.67,,7794.83,385.5,0.0,1128.92,9505.0,4920.25,248.42
2022-11-03 20:00:00,208.48,7.08,,7700.25,382.5,0.0,1129.67,9093.25,4645.83,241.33
2022-11-03 21:00:00,204.13,7.0,,7439.0,385.42,0.0,1129.92,9525.67,4577.58,258.0
2022-11-03 22:00:00,207.34,6.83,,7345.42,388.08,0.0,1130.25,8775.83,4457.17,578.67
2022-11-03 23:00:00,236.31,6.17,,8276.92,396.92,0.0,1131.33,6751.0,4512.0,894.17
2022-11-04 00:00:00,298.05,5.92,,10054.58,393.42,0.0,1131.92,1533.92,4433.67,1572.58
2022-11-04 01:00:00,322.63,5.25,,11472.08,394.42,0.0,1131.75,0.33,4033.17,1736.92
2022-11-04 02:00:00,330.46,5.0,,11826.42,391.42,0.0,1130.67,0.08,3621.33,1708.17
2022-11-04 03:00:00,341.81,5.5,,11927.92,391.0,0.0,1130.67,32.83,2999.33,1626.67
2022-11-04 04:00:00,353.2,5.75,,12049.17,392.83,0.0,1130.92,2.25,2537.92,1575.58
2022-11-04 05:00:00,366.15,5.33,,12157.92,385.58,0.0,1130.42,0.0,1843.83,1458.25
2022-11-04 06:00:00,384.23,4.0,,12051.33,383.25,0.0,1130.42,0.0,1280.5,1105.08
2022-11-04 07:00:00,394.43,3.67,,12181.58,388.42,0.0,1130.5,0.0,1418.58,661.17
2022-11-04 08:00:00,393.81,3.83,,12138.92,388.75,0.0,1130.67,0.0,1669.17,526.75
2022-11-04 09:00:00,385.87,4.58,,12108.83,390.0,0.0,1131.25,0.0,1699.25,477.58
2022-11-04 10:00:00,379.52,4.42,,11623.33,388.42,0.0,1131.08,0.0,1796.58,488.5
2022-11-04 11:00:00,377.43,4.25,,11428.33,376.67,0.0,1131.0,0.0,1741.83,511.42
2022-11-04 12:00:00,369.38,4.25,,11716.92,372.17,0.0,1131.33,0.0,1571.67,1218.0
2022-11-04 13:00:00,360.85,4.25,,13154.75,379.5,0.0,1132.67,0.0,1843.67,1845.0
2022-11-04 14:00:00,357.17,4.17,,13809.17,388.75,0.0,1132.75,628.33,1899.42,1809.25
2022-11-04 15:00:00,305.37,4.33,,12062.17,410.83,0.0,1132.42,5446.5,1872.75,960.17
2022-11-04 16:00:00,240.78,3.92,,9178.75,416.42,0.0,1132.67,10308.75,1717.25,441.42
2022-11-04 17:00:00,227.54,3.92,,8786.58,405.58,0.0,1132.0,11531.08,1994.33,233.0
2022-11-04 18:00:00,213.25,3.92,,7846.83,401.25,0.0,1131.75,11705.83,1936.33,453.58
2022-11-04 19:00:00,212.75,3.75,,7925.17,406.5,0.0,1131.33,11459.17,2101.42,495.83
2022-11-04 20:00:00,206.29,4.0,,7298.33,412.33,0.0,1131.08,11004.5,2171.08,498.83
2022-11-04 21:00:00,200.86,3.25,,6713.33,419.33,0.0,1131.17,10472.0,2383.83,490.25
2022-11-04 22:00:00,216.51,3.42,,6766.67,416.67,0.0,1129.83,8816.33,2426.83,485.08
2022-11-04 23:00:00,267.17,3.83,,8516.17,421.42,0.0,1129.83,5283.17,2562.92,850.25
2022-11-05 00:00:00,326.26,4.42,,11037.75,417.25,0.0,1131.33,929.25,2589.33,1580.17
2022-11-05 01:00:00,337.6,3.92,,11892.0,418.83,0.0,1131.58,13.08,2645.08,1909.08
2022-11-05 02:00:00,333.27,4.08,,11791.42,422.33,0.0,1131.25,1.08,2755.67,1846.0
2022-11-05 03:00:00,328.91,3.25,,11165.83,426.33,0.0,1131.58,41.17,2888.83,1631.5
2022-11-05 04:00:00,332.82,3.5,,11139.5,429.83,0.0,1132.42,2.92,3063.92,1449.75
2022-11-05 05:00:00,332.75,3.67,,10656.5,425.75,0.0,1132.0,0.0,3153.67,1275.92
2022-11-05 06:00:00,329.17,3.75,,9687.58,423.5,0.0,1131.92,0.0,3300.0,1028.08
2022-11-05 07:00:00,343.47,4.0,,9694.0,422.83,0.0,1131.08,0.0,3126.33,575.83
2022-11-05 08:00:00,342.24,3.75,,9285.0,423.0,0.0,1130.83,0.0,3176.58,195.75
2022-11-05 09:00:00,336.49,4.17,,8736.75,420.5,0.0,1131.08,0.0,2947.83,437.17
2022-11-05 10:00:00,340.03,4.08,,8867.17,425.58,0.0,1131.42,0.0,2948.75,210.75
2022-11-05 11:00:00,329.74,4.25,,8171.08,428.42,0.0,1131.67,0.0,3177.67,368.58
2022-11-05 12:00:00,321.59,4.08,,8076.58,435.0,0.0,1132.58,0.0,3162.67,690.92
2022-11-05 13:00:00,314.59,4.5,,8601.17,444.0,0.0,1132.58,0.0,3294.25,786.67
2022-11-05 14:00:00,300.0,4.25,,8531.92,442.0,0.0,1133.33,623.42,3418.83,1185.25
2022-11-05 15:00:00,232.74,4.5,,6745.58,444.0,0.0,1133.75,5046.17,3376.08,623.92
2022-11-05 16:00:00,170.69,4.67,,4636.08,444.0,0.0,1133.33,9283.58,3344.25,413.17
2022-11-05 17:00:00,153.56,4.33,,3532.67,434.67,0.0,1132.58,9061.25,3689.08,404.33
2022-11-05 18:00:00,150.64,4.25,,3361.58,434.75,0.0,1133.08,8385.67,4113.75,354.58
2022-11-05 19:00:00,148.95,3.92,,3341.67,444.58,0.0,1133.17,8163.5,3892.5,340.42
2022-11-05 20:00:00,147.55,3.0,,3082.17,447.25,0.0,1132.17,7593.42,3946.92,351.25
2022-11-05 21:00:00,149.25,3.33,,3160.42,445.75,0.0,1131.58,7365.67,4114.75,364.25
2022-11-05 22:00:00,168.34,3.42,,3937.25,443.5,0.0,1131.67,6983.33,4111.25,405.75
2022-11-05 23:00:00,212.19,4.58,,6196.92,441.58,0.0,1132.25,5711.5,4157.75,634.33
2022-11-06 00:00:00,264.96,4.83,,7308.08,443.0,0.0,1132.5,1404.0,4099.42,1256.67
2022-11-06 01:00:00,289.97,4.0,,8806.83,446.08,0.0,1132.92,0.5,4228.83,1341.5
2022-11-06 02:00:00,288.86,4.17,,8711.5,445.83,0.0,1133.0,0.0,4307.58,1334.25
2022-11-06 03:00:00,296.45,4.25,,8869.25,445.42,0.0,1133.17,41.17,4251.42,1023.42
2022-11-06 04:00:00,301.12,4.83,,8989.33,438.75,0.0,1133.92,2.75,4204.83,1102.83
2022-11-06 05:00:00,304.13,4.83,,8727.17,428.5,0.0,1132.83,0.0,4365.25,994.92
2022-11-06 06:00:00,310.26,4.58,,8342.67,427.92,0.0,1132.42,0.0,4491.58,690.75
2022-11-06 07:00:00,320.28,5.75,,8676.08,426.08,0.0,1132.08,0.0,4138.08,588.75
2022-11-06 08:00:00,323.98,6.42,,8635.67,424.67,0.0,1131.92,0.0,4034.25,524.75
2022-11-06 09:00:00,327.42,6.33,,8643.67,423.83,0.0,1131.83,0.0,4030.75,523.58
2022-11-06 10:00:00,320.26,6.92,,7992.25,427.42,0.0,1132.67,0.0,4320.5,493.08
2022-11-06 11:00:00,331.71,7.42,,8484.33,429.58,0.0,1132.58,0.0,4114.33,195.08
2022-11-06 12:00:00,328.45,7.08,,8474.33,428.5,0.0,1133.0,0.0,3893.17,419.92
2022-11-06 13:00:00,325.47,6.75,,8544.25,430.17,0.0,1133.33,0.0,3704.58,749.17
2022-11-06 14:00:00,318.08,4.75,,8482.5,434.42,0.0,1133.67,593.42,3115.33,1003.33
2022-11-06 15:00:00,255.97,5.17,,7034.5,432.17,0.0,1133.83,4737.92,2708.17,616.75
2022-11-06 16:00:00,210.19,5.67,,6409.08,429.0,0.0,1134.42,8166.17,2794.08,301.58
2022-11-06 17:00:00,193.55,5.67,,5638.25,421.67,0.0,1133.75,9050.58,2664.67,92.83
2022-11-06 18:00:00,196.56,5.83,,5879.58,422.5,0.0,1133.75,8849.0,3117.25,37.5
2022-11-06 19:00:00,200.07,5.0,,6041.33,420.75,0.0,1133.92,8545.75,3379.25,8.17
2022-11-06 20:00:00,190.66,5.58,,5477.33,422.33,0.0,1133.75,8097.33,3800.0,4.0
2022-11-06 21:00:00,189.38,5.42,,5453.58,420.0,0.0,1132.83,7939.42,3883.83,7.92
2022-11-06 22:00:00,197.06,5.5,,6135.17,415.5,0.0,1133.08,8718.33,3535.25,121.83
2022-11-06 23:00:00,242.01,4.5,,7222.33,410.92,0.0,1132.83,5751.08,3260.58,578.75
2022-11-07 00:00:00,325.34,4.58,,10266.25,411.5,0.0,1132.5,1076.92,2758.5,1496.92
2022-11-07 01:00:00,349.92,6.17,,11882.5,411.25,0.0,1132.25,16.5,2464.83,1789.58
2022-11-07 02:00:00,352.87,4.92,,12138.83,410.17,0.0,1132.92,12.83,2505.58,1650.08
2022-11-07 03:00:00,355.99,5.67,,11978.08,410.25,0.0,1133.92,11.83,2304.75,1446.33
2022-11-07 04:00:00,362.76,6.33,,12012.58,410.25,0.0,1134.0,0.58,2404.58,1130.0
2022-11-07 05:00:00,363.23,5.33,,11568.42,410.0,0.0,1133.25,63.42,2509.67,846.25
2022-11-07 06:00:00,356.29,5.42,,10510.25,405.33,0.0,1133.0,6.0,2789.42,908.75
2022-11-07 07:00:00,348.94,8.0,,10120.0,406.0,0.0,1133.0,0.0,3051.0,855.0
2022-11-07 08:00:00,346.37,5.67,,10277.17,417.33,0.0,1132.92,0.0,3872.0,223.5
2022-11-07 09:00:00,355.09,6.08,,10444.08,418.33,0.0,1132.67,0.0,3149.92,200.17
2022-11-07 10:00:00,363.14,6.42,,10553.67,422.5,0.0,1133.67,0.0,2649.92,111.0
2022-11-07 11:00:00,364.11,6.25,,10835.67,424.67,0.0,1133.92,0.0,2521.5,171.75
2022-11-07 12:00:00,355.55,6.33,,10877.08,424.5,0.0,1133.33,0.0,2600.42,333.92
2022-11-07 13:00:00,354.13,5.0,,11428.0,421.17,0.0,1133.0,0.0,2248.5,692.25
2022-11-07 14:00:00,350.13,4.83,,12047.42,425.25,0.0,1133.5,466.67,1930.83,1240.83
2022-11-07 15:00:00,322.85,4.83,,11884.67,414.75,0.0,1133.58,3849.33,1628.67,889.0
2022-11-07 16:00:00,285.72,4.0,,10575.08,405.67,0.0,1133.17,6317.5,1707.42,731.83
2022-11-07 17:00:00,283.49,3.75,,10839.92,414.83,0.0,1132.75,6935.58,1708.58,670.25
2022-11-07 18:00:00,278.39,3.67,,10899.25,423.33,0.0,1131.83,7235.17,1892.17,666.58
2022-11-07 19:00:00,279.84,3.75,,11349.83,422.75,0.0,1131.83,7531.92,2125.17,677.0
2022-11-07 20:00:00,272.63,3.92,,10858.92,419.83,0.0,1131.17,7670.42,2454.83,693.17
2022-11-07 21:00:00,278.66,3.5,,10956.17,421.33,0.0,1130.17,6926.25,2848.92,698.75
2022-11-07 22:00:00,282.05,3.83,,11198.42,422.25,0.0,1129.83,6274.58,3279.75,698.33
2022-11-07 23:00:00,304.0,4.0,,12369.58,418.92,0.0,1129.67,4491.25,3567.17,826.58
2022-11-08 00:00:00,346.34,3.83,,13917.5,427.33,0.0,1130.58,838.92,3386.75,1591.83
2022-11-08 01:00:00,358.35,4.42,,14797.67,425.75,0.0,1130.25,39.17,2966.83,1925.08
2022-11-08 02:00:00,357.62,4.08,,14559.42,424.75,0.0,1129.83,9.83,2835.33,1855.83
2022-11-08 03:00:00,360.82,4.42,,14287.67,424.08,0.0,1129.08,9.67,2662.75,1657.0
2022-11-08 04:00:00,363.81,5.08,,14141.83,425.33,0.0,1130.0,11.67,2738.33,1495.17
2022-11-08 05:00:00,365.16,4.75,,13755.92,425.67,0.0,1130.92,7.5,2650.75,1296.5
2022-11-08 06:00:00,370.16,4.92,,13336.08,419.67,0.0,1130.25,5.75,2817.92,837.83
2022-11-08 07:00:00,371.78,4.5,,12760.0,418.67,0.0,1130.17,5.92,2741.25,623.17
2022-11-08 08:00:00,376.04,5.08,,12022.42,421.25,0.0,1130.92,5.25,2459.75,548.5
2022-11-08 09:00:00,381.88,5.42,,11868.67,420.92,0.0,1131.58,5.0,2094.25,602.92
2022-11-08 10:00:00,387.64,4.75,,12597.33,422.92,0.0,1131.67,5.0,2013.67,604.67
2022-11-08 11:00:00,394.26,3.08,,12629.58,424.83,0.0,1131.75,5.5,1726.67,601.92
2022-11-08 12:00:00,393.49,3.25,,12458.83,424.67,0.0,1131.58,6.17,1574.08,606.08
2022-11-08 13:00:00,383.76,3.92,,12611.42,413.42,0.0,1131.75,6.33,1632.67,731.58
2022-11-08 14:00:00,364.98,3.42,,13045.17,419.83,0.0,1132.33,445.08,1652.92,1236.58
2022-11-08 15:00:00,339.75,3.42,,13367.17,413.67,0.0,1132.33,3338.17,1726.17,1063.83
2022-11-08 16:00:00,302.43,4.08,,13174.58,397.5,0.0,1132.0,6388.5,2038.17,929.83
2022-11-08 17:00:00,281.55,4.25,,13064.0,390.75,0.0,1132.5,6962.33,3209.08,850.42
2022-11-08 18:00:00,280.12,4.08,,13096.42,388.83,0.0,1132.42,6816.83,3666.83,777.67
2022-11-08 19:00:00,272.59,4.0,,12213.0,387.33,0.0,1131.83,6636.0,4037.75,744.67
2022-11-08 20:00:00,273.48,4.25,,12245.83,387.0,0.0,1131.08,6145.75,4826.42,717.67
2022-11-08 21:00:00,264.3,4.25,,11474.42,395.08,0.0,1130.67,5811.67,5199.33,741.58
2022-11-08 22:00:00,282.72,3.5,,11922.42,402.25,0.0,1130.92,4349.0,4836.08,762.75
2022-11-08 23:00:00,290.78,3.25,,12331.0,417.25,0.0,1130.75,3162.67,4810.08,1295.42
2022-11-09 00:00:00,324.18,3.58,,13483.08,421.08,0.0,1130.67,424.67,4378.17,2076.75
2022-11-09 01:00:00,336.38,3.17,,14570.08,418.42,0.0,1130.5,0.0,3899.83,2278.92
2022-11-09 02:00:00,340.42,3.42,,14386.83,420.25,0.0,1131.42,0.0,3575.08,2190.33
2022-11-09 03:00:00,337.96,3.17,,14182.67,424.5,0.0,1131.67,0.0,3311.92,2360.42
2022-11-09 04:00:00,341.2,2.92,,13648.92,429.08,0.0,1131.92,0.0,3185.0,2122.92
2022-11-09 05:00:00,344.21,3.0,,12915.5,432.5,0.0,1133.17,0.0,2751.5,1917.25
2022-11-09 06:00:00,364.32,3.67,,12863.17,425.25,0.0,1134.92,0.0,2481.58,1419.08
2022-11-09 07:00:00,378.54,4.0,,12576.08,423.67,0.0,1133.33,0.0,2328.75,1020.25
2022-11-09 08:00:00,383.18,4.17,,12834.42,424.25,0.0,1131.75,0.0,2611.92,879.58
2022-11-09 09:00:00,384.14,4.25,,12657.33,423.5,0.0,1131.33,0.0,2787.42,760.5
2022-11-09 10:00:00,389.63,4.0,,12418.25,423.0,0.0,1130.08,0.0,2465.75,753.17
2022-11-09 11:00:00,389.86,3.92,,12530.5,425.0,0.0,1130.0,0.0,2452.17,745.67
2022-11-09 12:00:00,389.87,4.08,,13041.67,424.83,0.0,1131.42,0.0,2640.08,798.92
2022-11-09 13:00:00,385.22,4.83,,14152.17,420.08,0.0,1131.67,0.0,2921.42,1074.92
2022-11-09 14:00:00,378.83,3.75,,15101.67,423.83,0.0,1131.58,212.17,3193.58,1441.67
2022-11-09 15:00:00,327.85,2.92,,14013.75,422.17,0.0,1131.33,3349.33,3690.67,1044.83
2022-11-09 16:00:00,264.61,2.5,,11901.83,422.67,0.0,1131.08,7402.83,4438.42,842.42
2022-11-09 17:00:00,227.26,3.25,,9756.67,423.33,0.0,1131.33,8903.58,4930.92,767.58
2022-11-09 18:00:00,211.88,3.33,,8675.58,424.08,0.0,1132.17,9549.08,4942.33,701.83
2022-11-09 19:00:00,213.72,3.42,,8629.42,423.42,0.0,1131.83,9346.0,4571.33,735.17
2022-11-09 20:00:00,222.2,1.92,,8832.17,423.25,0.0,1131.17,9276.17,4145.5,427.83
2022-11-09 21:00:00,216.61,1.83,,8394.17,423.83,0.0,1130.5,9001.17,4202.5,408.75
2022-11-09 22:00:00,212.61,2.0,,8147.58,418.92,0.0,1131.33,8323.0,4461.92,691.5
2022-11-09 23:00:00,242.35,3.67,,9598.25,414.42,0.0,1131.08,6489.58,4578.25,827.83
2022-11-10 00:00:00,316.36,3.08,,13004.17,418.67,0.0,1130.67,1270.33,4250.58,1493.42
2022-11-10 01:00:00,344.14,2.75,,14780.0,414.17,0.0,1131.08,19.92,3752.08,1994.58
2022-11-10 02:00:00,345.73,2.75,,14148.92,413.08,0.0,1131.08,10.25,3865.33,1888.08
2022-11-10 03:00:00,339.7,3.0,,13694.08,418.5,0.0,1130.75,18.42,4116.75,1929.0
2022-11-10 04:00:00,347.06,2.58,,13910.08,418.42,0.0,1130.75,0.0,4023.58,1794.33
2022-11-10 05:00:00,358.43,3.25,,13928.0,422.42,0.0,1131.0,0.0,3404.33,1499.33
2022-11-10 06:00:00,368.82,2.42,,13329.25,419.92,0.0,1131.67,0.0,2913.67,1100.17
2022-11-10 07:00:00,371.53,2.0,,12553.42,421.67,0.0,1131.92,0.0,2513.5,940.67
2022-11-10 08:00:00,384.54,2.5,,12955.5,429.58,0.0,1131.58,0.0,2171.5,767.92
2022-11-10 09:00:00,386.88,2.08,,12830.33,430.75,0.0,1131.08,0.0,2057.5,768.58
2022-11-10 10:00:00,395.61,2.08,,13325.67,434.17,0.0,1131.67,0.0,2139.0,651.17
2022-11-10 11:00:00,397.47,2.17,,14019.17,442.42,0.0,1131.83,0.0,2014.5,415.92
2022-11-10 12:00:00,397.76,1.25,,14066.5,444.42,0.0,1131.33,0.0,1871.67,485.42
2022-11-10 13:00:00,399.17,2.42,,14960.08,443.67,0.0,1131.92,0.0,1824.0,851.33
2022-11-10 14:00:00,394.93,2.0,,15890.08,447.33,0.0,1132.75,508.67,1568.83,1253.25
2022-11-10 15:00:00,340.38,2.17,,14644.92,444.33,0.0,1132.83,5332.25,1700.67,746.83
2022-11-10 16:00:00,247.45,1.92,,9790.25,446.83,0.0,1133.08,10452.17,1717.17,792.42
2022-11-10 17:00:00,222.65,2.92,,8100.67,448.17,0.0,1133.0,11402.33,1579.0,674.0
2022-11-10 18:00:00,222.88,3.0,,8352.25,449.5,0.0,1132.83,11538.42,1454.25,553.75
2022-11-10 19:00:00,221.96,2.83,,8403.92,448.5,0.0,1133.17,11545.67,1486.75,547.58
2022-11-10 20:00:00,221.9,2.33,,8313.42,450.67,0.0,1132.08,11624.42,1418.0,549.83
2022-11-10 21:00:00,213.99,2.33,,7827.42,450.42,0.0,1132.0,11717.08,1516.67,592.67
2022-11-10 22:00:00,218.75,2.67,,8144.92,448.5,0.0,1131.75,11261.58,1486.67,726.58
2022-11-10 23:00:00,277.21,2.92,,10240.83,455.58,0.0,1130.42,7423.75,1305.92,1123.42
2022-11-11 00:00:00,363.38,2.0,,13911.17,473.5,0.0,1130.08,1306.0,911.75,2059.5
2022-11-11 01:00:00,385.01,1.42,,15741.08,469.58,0.0,1130.0,29.58,766.42,2535.25
2022-11-11 02:00:00,386.46,1.25,,15527.25,471.25,0.0,1130.5,20.67,840.33,2372.83
2022-11-11 03:00:00,385.92,2.33,,15292.42,471.75,0.0,1130.0,21.33,1023.33,2249.67
2022-11-11 04:00:00,394.71,3.25,,15127.75,468.58,0.0,1130.33,11.0,1040.17,1973.42
2022-11-11 05:00:00,395.28,3.17,,14715.25,468.17,0.0,1130.5,7.42,1273.25,1845.08
2022-11-11 06:00:00,399.54,3.25,,14415.58,460.42,0.0,1131.92,6.58,1321.0,1557.58
2022-11-11 07:00:00,400.08,3.0,,14253.42,458.75,0.0,1132.17,7.0,1306.17,1382.33
2022-11-11 08:00:00,408.62,3.0,,14182.92,462.83,0.0,1132.08,7.0,1429.33,771.5
2022-11-11 09:00:00,413.66,3.08,,14175.67,464.25,0.0,1132.33,7.0,1416.25,508.08
2022-11-11 10:00:00,412.02,3.33,,14013.92,466.67,0.0,1132.42,6.33,1489.42,518.33
2022-11-11 11:00:00,410.3,3.83,,13933.92,464.58,0.0,1131.92,5.67,1547.92,489.92
2022-11-11 12:00:00,404.61,3.83,,14064.58,465.17,0.0,1131.67,27.5,1650.42,613.33
2022-11-11 13:00:00,396.88,3.08,,14498.58,458.25,0.0,1132.42,5.83,1609.08,960.83
2022-11-11 14:00:00,384.41,2.42,,14969.0,464.92,0.0,1132.75,529.75,1581.33,1358.75
2022-11-11 15:00:00,336.11,2.5,,14078.75,463.75,0.0,1132.08,5087.5,1544.75,794.83
2022-11-11 16:00:00,260.01,3.25,,10593.58,465.42,0.0,1132.25,9683.92,1456.58,751.42
2022-11-11 17:00:00,239.81,3.17,,9833.08,460.67,0.0,1132.0,10956.92,1198.17,677.58
2022-11-11 18:00:00,235.12,4.0,,10000.08,468.42,0.0,1131.75,11220.92,1099.58,999.42
2022-11-11 19:00:00,239.46,4.33,,9973.83,465.08,0.0,1132.58,10732.33,984.08,1035.75
2022-11-11 20:00:00,239.1,4.0,,9420.58,465.58,0.0,1131.75,10451.58,763.5,734.0
2022-11-11 21:00:00,238.64,4.25,,8689.17,469.75,0.0,1130.92,9938.0,635.75,662.17
2022-11-11 22:00:00,263.19,4.0,,9632.67,464.5,0.0,1130.17,8577.67,620.67,1042.33
2022-11-11 23:00:00,320.98,3.42,,12624.25,458.67,0.0,1129.58,5387.75,553.58,1412.08
2022-11-12 00:00:00,381.11,2.92,,15444.5,461.25,0.0,1128.0,1100.5,373.75,2142.42
2022-11-12 01:00:00,392.19,2.75,,16549.08,456.08,0.0,1128.33,22.83,409.33,2460.0
2022-11-12 02:00:00,388.83,2.5,,16328.58,457.75,0.0,1128.0,17.08,488.17,2509.0
2022-11-12 03:00:00,397.44,2.25,,16307.25,463.0,0.0,1127.67,8.33,528.92,2251.25
2022-11-12 04:00:00,400.64,2.33,,15742.92,461.58,0.0,1128.25,4.75,482.17,2101.58
2022-11-12 05:00:00,403.78,2.33,,15360.17,462.17,0.0,1129.42,7.75,469.17,1746.08
2022-11-12 06:00:00,410.37,2.75,,14888.42,457.42,0.0,1130.17,4.5,383.5,1573.0
2022-11-12 07:00:00,416.88,2.08,,14649.42,455.92,0.0,1130.17,4.42,408.17,1431.17
2022-11-12 08:00:00,419.19,2.25,,14095.58,453.0,0.0,1130.0,3.67,513.58,991.67
2022-11-12 09:00:00,420.1,2.83,,13968.83,452.5,0.0,1129.08,3.83,578.08,998.5
2022-11-12 10:00:00,415.02,2.67,,13446.5,454.42,0.0,1128.58,2.75,584.83,885.58
2022-11-12 11:00:00,418.12,2.25,,13747.58,459.33,0.0,1129.17,2.67,815.08,517.75
2022-11-12 12:00:00,419.44,4.0,,13763.25,461.92,0.0,1128.83,2.08,824.17,508.58
2022-11-12 13:00:00,413.66,4.25,,14001.67,459.33,0.0,1128.58,1.5,901.75,832.75
2022-11-12 14:00:00,398.24,3.5,,14049.08,461.17,0.0,1128.17,471.25,1024.58,878.67
2022-11-12 15:00:00,321.02,3.67,,11640.58,459.17,0.0,1128.33,5085.25,943.83,862.5
2022-11-12 16:00:00,225.11,3.92,,7773.17,459.33,0.0,1129.58,10360.42,928.67,668.17
2022-11-12 17:00:00,199.09,4.08,,6573.33,460.75,0.0,1129.67,11535.08,883.08,608.5
2022-11-12 18:00:00,195.49,3.58,,6334.67,468.83,0.0,1130.17,11474.67,859.83,575.25
2022-11-12 19:00:00,194.7,3.92,,6333.33,473.83,0.0,1130.58,11320.25,978.33,576.0
2022-11-12 20:00:00,187.71,3.5,,6032.33,481.33,0.0,1131.42,11336.92,1255.58,523.08
2022-11-12 21:00:00,180.86,3.75,,5810.5,479.92,0.0,1130.42,11201.92,1621.42,609.75
